company,drug_name,submission_type,submission_number,submission_status,submission_status_date,submission_class_code
PFIZER,AZULFIDINE EN-TABS,SUPPL,112,AP,20000425,LABELING
PFIZER,AZULFIDINE EN-TABS,SUPPL,88,AP,19930809,MANUF (CMC)
PFIZER,AZULFIDINE EN-TABS,SUPPL,104,AP,19960305,MANUF (CMC)
PFIZER,AZULFIDINE EN-TABS,SUPPL,94,AP,19931020,MANUF (CMC)
PFIZER,AZULFIDINE EN-TABS,SUPPL,110,AP,19990813,LABELING
PFIZER,AZULFIDINE EN-TABS,SUPPL,86,AP,19930609,MANUF (CMC)
PFIZER,AZULFIDINE EN-TABS,SUPPL,102,AP,19961017,LABELING
PFIZER,AZULFIDINE EN-TABS,SUPPL,92,AP,19940608,MANUF (CMC)
PFIZER,AZULFIDINE EN-TABS,SUPPL,17,AP,19830406,MANUF (CMC)
PFIZER,AZULFIDINE EN-TABS,SUPPL,84,AP,19931020,MANUF (CMC)
PFIZER,AZULFIDINE EN-TABS,SUPPL,100,AP,19950329,MANUF (CMC)
PFIZER,AZULFIDINE EN-TABS,SUPPL,76,AP,19831212,LABELING
PFIZER,AZULFIDINE EN-TABS,SUPPL,90,AP,19930405,LABELING
PFIZER,AZULFIDINE EN-TABS,ORIG,1,AP,19500620,TYPE 1
PFIZER,AZULFIDINE EN-TABS,SUPPL,82,AP,19901107,LABELING
PFIZER,AZULFIDINE EN-TABS,SUPPL,74,AP,19850719,MANUF (CMC)
PFIZER,AZULFIDINE EN-TABS,SUPPL,129,AP,20210115,LABELING
PFIZER,AZULFIDINE EN-TABS,SUPPL,80,AP,19910710,MANUF (CMC)
PFIZER,AZULFIDINE EN-TABS,SUPPL,72,AP,19820715,MANUF (CMC)
PFIZER,AZULFIDINE EN-TABS,SUPPL,127,AP,20151120,MANUF (CMC)
PFIZER,AZULFIDINE EN-TABS,SUPPL,64,AP,19810325,LABELING
PFIZER,AZULFIDINE EN-TABS,SUPPL,133,AP,20221116,LABELING
PFIZER,AZULFIDINE EN-TABS,SUPPL,70,AP,19850205,LABELING
PFIZER,AZULFIDINE EN-TABS,SUPPL,125,AP,20121212,LABELING
PFIZER,AZULFIDINE EN-TABS,SUPPL,117,AP,20010205,MANUF (CMC)
PFIZER,AZULFIDINE EN-TABS,SUPPL,54,AP,19810305,MANUF (CMC)
PFIZER,AZULFIDINE EN-TABS,SUPPL,109,AP,20000424,LABELING
PFIZER,AZULFIDINE EN-TABS,SUPPL,60,AP,19810325,LABELING
PFIZER,AZULFIDINE EN-TABS,SUPPL,99,AP,19960221,MANUF (CMC)
PFIZER,AZULFIDINE EN-TABS,SUPPL,115,AP,20010817,LABELING
PFIZER,AZULFIDINE EN-TABS,SUPPL,107,AP,19971223,MANUF (CMC)
PFIZER,AZULFIDINE EN-TABS,SUPPL,121,AP,20021112,MANUF (CMC)
PFIZER,AZULFIDINE EN-TABS,SUPPL,97,AP,19950928,MANUF (CMC)
PFIZER,AZULFIDINE EN-TABS,SUPPL,113,AP,20000418,LABELING
PFIZER,AZULFIDINE EN-TABS,SUPPL,89,AP,19930809,MANUF (CMC)
PFIZER,AZULFIDINE EN-TABS,SUPPL,105,AP,19960725,MANUF (CMC)
PFIZER,AZULFIDINE EN-TABS,SUPPL,95,AP,19931102,LABELING
PFIZER,AZULFIDINE EN-TABS,SUPPL,87,AP,19940126,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,74,AP,19841128,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,112,AP,19960806,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,13,AP,19770928,LABELING
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,66,AP,19840217,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,80,AP,19841022,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,104,AP,19920128,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,58,AP,19820708,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,72,AP,19840409,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,11,AP,19780123,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,110,AP,19950818,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,64,AP,19841010,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,56,AP,19820108,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,70,AP,19841017,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,48,AP,19810107,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,62,AP,19820721,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,100,AP,19900222,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,139,AP,20140815,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,54,AP,19811007,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,9,AP,19780614,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,46,AP,19800610,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,60,AP,19830215,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,137,AP,20140908,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,38,AP,19791029,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,52,AP,19810218,LABELING
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,7,AP,19770429,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,44,AP,19800502,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,97,AP,19870730,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,36,AP,19791203,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,5,AP,19761108,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,50,AP,19810302,LABELING
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,89,AP,19850930,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,28,AP,19781122,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,42,AP,19791010,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,95,AP,19860808,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,3,AP,19751120,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,87,AP,19850827,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,26,AP,19781122,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,40,AP,19800122,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,79,AP,19850926,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,93,AP,19860131,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,1,AP,19751015,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,18,AP,19771122,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,32,AP,19790105,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,85,AP,19850503,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,109,AP,19960829,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,24,AP,19780802,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,77,AP,19851129,LABELING
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,115,AP,19981201,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,16,AP,19780614,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,30,AP,19781229,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,69,AP,19840321,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,83,AP,19841109,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,22,AP,19780626,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,75,AP,19851029,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,113,AP,19991012,LABELING
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,67,AP,19831208,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,ORIG,1,AP,19750813,TYPE 5
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,105,AP,19910830,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,20,AP,19780208,LABELING
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,59,AP,19820618,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,73,AP,19880831,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,111,AP,19960304,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,12,AP,19780315,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,65,AP,19841010,LABELING
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,103,AP,19910910,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,57,AP,19820201,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,71,AP,19831025,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,10,AP,19770520,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,49,AP,19810302,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,63,AP,19820726,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,101,AP,19900111,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,55,AP,19820609,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,47,AP,19800915,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,61,AP,19840301,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,39,AP,19800502,LABELING
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,53,AP,19810828,LABELING
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,8,AP,19770127,LABELING
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,45,AP,19800212,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,37,AP,19791127,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,51,AP,19820617,LABELING
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,6,AP,19760628,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,29,AP,19781108,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,43,AP,19800408,LABELING
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,96,AP,19861126,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,35,AP,19791203,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,4,AP,19751017,LABELING
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,88,AP,19860131,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,140,AP,20151224,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,27,AP,19781011,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,41,AP,19791129,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,94,AP,19851206,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,2,AP,19751103,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,33,AP,19800206,LABELING
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,86,AP,19851026,LABELING
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,25,AP,19790206,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,116,AP,19991028,LABELING
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,17,AP,19780330,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,31,AP,19790201,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,84,AP,19851026,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,108,AP,19960827,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,23,AP,19780815,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,76,AP,19851129,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,90,AP,19850610,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,114,AP,19970611,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,15,AP,19780213,MANUF (CMC)
OTSUKA ICU MEDCL,DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,SUPPL,68,AP,19850315,MANUF (CMC)
ANI PHARMS,OXCARBAZEPINE,ORIG,1,AP,20071211,
ANI PHARMS,OXCARBAZEPINE,SUPPL,6,AP,20201027,LABELING
ANI PHARMS,OXCARBAZEPINE,SUPPL,4,AP,20120120,MANUF (CMC)
ANI PHARMS,OXCARBAZEPINE,SUPPL,2,AP,20100629,LABELING
ANI PHARMS,OXCARBAZEPINE,SUPPL,7,AP,20201027,LABELING
ANI PHARMS,OXCARBAZEPINE,SUPPL,3,AP,20100629,LABELING
USL PHARMA,MYIDYL,SUPPL,9,AP,19870408,MANUF (CMC)
USL PHARMA,MYIDYL,SUPPL,7,AP,19870812,MANUF (CMC)
USL PHARMA,MYIDYL,SUPPL,3,AP,19841120,MANUF (CMC)
USL PHARMA,MYIDYL,SUPPL,1,AP,19841228,MANUF (CMC)
USL PHARMA,MYIDYL,SUPPL,10,AP,19870812,MANUF (CMC)
USL PHARMA,MYIDYL,ORIG,1,AP,19830118,
USL PHARMA,MYIDYL,SUPPL,8,AP,19870408,MANUF (CMC)
USL PHARMA,MYIDYL,SUPPL,4,AP,19841120,MANUF (CMC)
HOSPIRA,LIDOCAINE HYDROCHLORIDE,ORIG,1,AP,19840516,
HOSPIRA,LIDOCAINE HYDROCHLORIDE,SUPPL,8,AP,19961003,MANUF (CMC)
HOSPIRA,LIDOCAINE HYDROCHLORIDE,SUPPL,6,AP,19900917,LABELING
HOSPIRA,LIDOCAINE HYDROCHLORIDE,SUPPL,2,AP,19860801,MANUF (CMC)
HOSPIRA,LIDOCAINE HYDROCHLORIDE,SUPPL,25,AP,20200319,LABELING
HOSPIRA,LIDOCAINE HYDROCHLORIDE,SUPPL,23,AP,20200319,LABELING
HOSPIRA,LIDOCAINE HYDROCHLORIDE,SUPPL,3,AP,19881212,LABELING
HOSPIRA,LIDOCAINE HYDROCHLORIDE,SUPPL,1,AP,19850417,MANUF (CMC)
HOSPIRA,LIDOCAINE HYDROCHLORIDE,SUPPL,14,AP,20100416,LABELING
WATSON LABS,AMITRIPTYLINE HYDROCHLORIDE,ORIG,1,AP,19840302,
TEVA,HYDROCHLOROTHIAZIDE,ORIG,1,AP,19850207,
TEVA,HYDROCHLOROTHIAZIDE,SUPPL,3,AP,19880912,LABELING
WATSON LABS TEVA,ESTROPIPATE,SUPPL,4,AP,20010129,MANUF (CMC)
WATSON LABS TEVA,ESTROPIPATE,SUPPL,2,AP,19981027,LABELING
WATSON LABS TEVA,ESTROPIPATE,SUPPL,9,AP,20021107,MANUF (CMC)
WATSON LABS TEVA,ESTROPIPATE,SUPPL,30,AP,20240216,LABELING
WATSON LABS TEVA,ESTROPIPATE,SUPPL,7,AP,20020715,MANUF (CMC)
WATSON LABS TEVA,ESTROPIPATE,SUPPL,14,AP,20070223,LABELING
WATSON LABS TEVA,ESTROPIPATE,SUPPL,3,AP,19991110,MANUF (CMC)
WATSON LABS TEVA,ESTROPIPATE,SUPPL,1,AP,19981110,MANUF (CMC)
WATSON LABS TEVA,ESTROPIPATE,SUPPL,8,AP,20020715,MANUF (CMC)
WATSON LABS TEVA,ESTROPIPATE,ORIG,1,AP,19930923,
WATSON LABS TEVA,ESTROPIPATE,SUPPL,6,AP,20010905,MANUF (CMC)
RISING,MEMANTINE HYDROCHLORIDE,ORIG,1,AP,20150130,
FRESENIUS KABI USA,THIAMINE HYDROCHLORIDE,ORIG,1,AP,19720620,
FRESENIUS KABI USA,THIAMINE HYDROCHLORIDE,SUPPL,29,AP,20060815,LABELING
FRESENIUS KABI USA,THIAMINE HYDROCHLORIDE,SUPPL,27,AP,20050714,LABELING
FRESENIUS KABI USA,THIAMINE HYDROCHLORIDE,SUPPL,19,AP,19960830,MANUF (CMC)
FRESENIUS KABI USA,THIAMINE HYDROCHLORIDE,SUPPL,23,AP,19980730,MANUF (CMC)
FRESENIUS KABI USA,THIAMINE HYDROCHLORIDE,SUPPL,21,AP,19941104,MANUF (CMC)
FRESENIUS KABI USA,THIAMINE HYDROCHLORIDE,SUPPL,38,AP,20241114,LABELING
FRESENIUS KABI USA,THIAMINE HYDROCHLORIDE,SUPPL,18,AP,19901204,LABELING
FRESENIUS KABI USA,THIAMINE HYDROCHLORIDE,SUPPL,16,AP,19830929,MANUF (CMC)
FRESENIUS KABI USA,THIAMINE HYDROCHLORIDE,SUPPL,22,AP,19971107,MANUF (CMC)
FRESENIUS KABI USA,THIAMINE HYDROCHLORIDE,SUPPL,20,AP,19941104,MANUF (CMC)
SOLA BARNES HIND,SODIUM SULFACETAMIDE,ORIG,1,AP,19741101,
USL PHARMA,CHLORDIAZEPOXIDE HYDROCHLORIDE,SUPPL,23,AP,19820525,MANUF (CMC)
USL PHARMA,CHLORDIAZEPOXIDE HYDROCHLORIDE,ORIG,1,AP,19760224,
USL PHARMA,CHLORDIAZEPOXIDE HYDROCHLORIDE,SUPPL,54,AP,19860529,MANUF (CMC)
USL PHARMA,CHLORDIAZEPOXIDE HYDROCHLORIDE,SUPPL,60,AP,19940209,LABELING
USL PHARMA,CHLORDIAZEPOXIDE HYDROCHLORIDE,SUPPL,52,AP,19850305,MANUF (CMC)
USL PHARMA,CHLORDIAZEPOXIDE HYDROCHLORIDE,SUPPL,44,AP,19820330,MANUF (CMC)
USL PHARMA,CHLORDIAZEPOXIDE HYDROCHLORIDE,SUPPL,24,AP,19820525,MANUF (CMC)
USL PHARMA,CHLORDIAZEPOXIDE HYDROCHLORIDE,SUPPL,22,AP,19820525,MANUF (CMC)
USL PHARMA,CHLORDIAZEPOXIDE HYDROCHLORIDE,SUPPL,59,AP,19890123,LABELING
USL PHARMA,CHLORDIAZEPOXIDE HYDROCHLORIDE,SUPPL,57,AP,19880321,MANUF (CMC)
USL PHARMA,CHLORDIAZEPOXIDE HYDROCHLORIDE,SUPPL,55,AP,19860529,MANUF (CMC)
USL PHARMA,CHLORDIAZEPOXIDE HYDROCHLORIDE,SUPPL,45,AP,19820120,MANUF (CMC)
USL PHARMA,CHLORDIAZEPOXIDE HYDROCHLORIDE,SUPPL,51,AP,19850305,MANUF (CMC)
USL PHARMA,CHLORDIAZEPOXIDE HYDROCHLORIDE,SUPPL,43,AP,19820330,MANUF (CMC)
USL PHARMA,CHLORDIAZEPOXIDE HYDROCHLORIDE,SUPPL,41,AP,19820513,MANUF (CMC)
HIKMA INTL PHARMS,METHOCARBAMOL,ORIG,1,AP,19760818,
HIKMA INTL PHARMS,METHOCARBAMOL,SUPPL,2,AP,19820519,MANUF (CMC)
HIKMA INTL PHARMS,METHOCARBAMOL,SUPPL,38,AP,20020312,MANUF (CMC)
HIKMA INTL PHARMS,METHOCARBAMOL,SUPPL,28,AP,19960222,LABELING
HIKMA INTL PHARMS,METHOCARBAMOL,SUPPL,34,AP,19990311,LABELING
HIKMA INTL PHARMS,METHOCARBAMOL,SUPPL,26,AP,19950113,MANUF (CMC)
HIKMA INTL PHARMS,METHOCARBAMOL,SUPPL,18,AP,19890502,LABELING
HIKMA INTL PHARMS,METHOCARBAMOL,SUPPL,32,AP,19990311,MANUF (CMC)
HIKMA INTL PHARMS,METHOCARBAMOL,SUPPL,24,AP,19950113,MANUF (CMC)
HIKMA INTL PHARMS,METHOCARBAMOL,SUPPL,16,AP,19870204,MANUF (CMC)
HIKMA INTL PHARMS,METHOCARBAMOL,SUPPL,30,AP,19990311,MANUF (CMC)
HIKMA INTL PHARMS,METHOCARBAMOL,SUPPL,12,AP,19860409,MANUF (CMC)
HIKMA INTL PHARMS,METHOCARBAMOL,SUPPL,7,AP,19820519,MANUF (CMC)
HIKMA INTL PHARMS,METHOCARBAMOL,SUPPL,10,AP,19860409,MANUF (CMC)
HIKMA INTL PHARMS,METHOCARBAMOL,SUPPL,49,AP,20150508,LABELING
HIKMA INTL PHARMS,METHOCARBAMOL,SUPPL,3,AP,19820519,MANUF (CMC)
HIKMA INTL PHARMS,METHOCARBAMOL,SUPPL,39,AP,20021028,MANUF (CMC)
HIKMA INTL PHARMS,METHOCARBAMOL,SUPPL,37,AP,20001002,MANUF (CMC)
HIKMA INTL PHARMS,METHOCARBAMOL,SUPPL,29,AP,19951108,MANUF (CMC)
